0,63,4,-10800,0,"ART",\N
0,63,5,-14400,0,"WART",\N
0,63,6,-10800,0,"ART",\N
0,64,0,-15408,0,"CMT",\N
0,64,1,-14400,0,"ART",\N
0,64,2,-10800,1,"ARST",\N
0,64,3,-7200,1,"ARST",\N
0,64,4,-10800,0,"ART",\N
0,64,5,-14400,0,"WART",\N
0,64,6,-10800,1,"WARST",\N
0,64,7,-7200,1,"ARST",\N
0,64,8,-10800,0,"ART",\N
0,65,0,-15408,0,"CMT",\N
0,65,1,-14400,0,"ART",\N
0,65,2,-10800,1,"ARST",\N
0,65,3,-7200,1,"ARST",\N
0,65,4,-10800,0,"ART",\N
0,65,5,-14400,0,"WART",\N
0,65,6,-10800,0,"ART",\N
0,66,0,-15408,0,"CMT",\N
0,66,1,-14400,0,"ART",\N
0,66,2,-10800,1,"ARST",\N
0,66,3,-7200,1,"ARST",\N
0,66,4,-10800,0,"ART",\N
0,66,5,-14400,0,"WART",\N
0,66,6,-10800,1,"WARST",\N
0,66,7,-7200,1,"ARST",\N
0,66,8,-10800,0,"ART",\N
0,67,0,-15408,0,"CMT",\N
0,67,1,-14400,0,"ART",\N
0,67,2,-10800,1,"ARST",\N
0,67,3,-7200,1,"ARST",\N
0,67,4,-10800,0,"ART",\N
0,67,5,-14400,0,"WART",\N
0,67,6,-10800,0,"ART",\N
0,68,0,-15408,0,"CMT",\N
0,68,1,-14400,0,"ART",\N
0,68,2,-10800,1,"ARST",\N
0,68,3,-7200,1,"ARST",\N
0,68,4,-10800,0,"ART",\N
0,68,5,-14400,0,"WART",\N
0,68,6,-10800,0,"ART",\N
0,69,0,-15408,0,"CMT",\N
0,69,1,-14400,0,"ART",\N
0,69,2,-10800,1,"ARST",\N
0,69,3,-7200,1,"ARST",\N
0,69,4,-10800,0,"ART",\N
0,69,5,-14400,0,"WART",\N
0,69,6,-10800,0,"ART",\N
0,70,0,-15408,0,"CMT",\N
0,70,1,-14400,0,"ART",\N
0,70,2,-10800,1,"ARST",\N
0,70,3,-7200,1,"ARST",\N
0,70,4,-10800,0,"ART",\N
0,70,5,-14400,0,"WART",\N
0,70,6,-10800,1,"WARST",\N
0,70,7,-10800,0,"ART",\N
0,71,0,-15408,0,"CMT",\N
0,71,1,-14400,0,"ART",\N
0,71,2,-10800,1,"ARST",\N
0,71,3,-7200,1,"ARST",\N
0,71,4,-10800,0,"ART",\N
0,71,5,-14400,0,"WART",\N
0,71,6,-10800,0,"ART",\N
0,72,0,-15408,0,"CMT",\N
0,72,1,-14400,0,"ART",\N
0,72,2,-10800,1,"ARST",\N
0,72,3,-7200,1,"ARST",\N
0,72,4,-10800,0,"ART",\N
0,72,5,-14400,0,"WART",\N
0,72,6,-10800,0,"ART",\N
0,73,0,-16547,0,"LMT",\N
0,73,1,-16200,0,"ANT",\N
0,73,2,-14400,0,"AST",\N
0,74,0,-13840,0,"AMT",\N
0,74,1,-14400,0,"PYT",\N
0,74,2,-10800,0,"PYT",\N
0,74,3,-10800,1,"PYST",\N
0,74,4,-14400,0,"PYT",\N
0,75,0,-18000,1,"CDT",\N
0,75,1,-21600,0,"CST",\N
0,75,2,-18000,1,"CWT",\N
0,75,3,-18000,1,"CPT",\N
0,75,4,-18000,0,"EST",\N
0,76,0,-39600,0,"NST",\N
0,76,1,-36000,1,"NWT",\N
0,76,2,-36000,1,"NPT",\N
0,76,3,-39600,0,"BST",\N
0,76,4,-36000,1,"BDT",\N
0,76,5,-36000,0,"AHST",\N
0,76,6,-32400,1,"HDT",\N
0,76,7,-36000,0,"HST",\N
0,77,0,-9244,0,"LMT",\N
0,77,1,-7200,1,"BRST",\N
0,77,2,-10800,0,"BRT",\N
0,78,0,-25260,0,"LMT",\N
0,78,1,-25200,0,"MST",\N
0,78,2,-21600,0,"CST",\N
0,78,3,-28800,0,"PST",\N
0,78,4,-21600,1,"MDT",\N
0,78,5,-18000,1,"CDT",\N
0,78,6,-21600,0,"CST",\N
0,79,0,-14309,0,"LMT",\N
0,79,1,-14309,0,"BMT",\N
0,79,2,-10800,1,"ADT",\N
0,79,3,-14400,0,"AST",\N
0,80,0,-11636,0,"LMT",\N
0,80,1,-7200,1,"BRST",\N
0,80,2,-10800,0,"BRT",\N
0,81,0,-21168,0,"LMT",\N
0,81,1,-19800,1,"CHDT",\N
0,81,2,-21600,0,"CST",\N
0,81,3,-18000,1,"CDT",\N
0,82,0,-10800,1,"ADT",\N
0,82,1,-14400,0,"AST",\N
0,82,2,-10800,1,"AWT",\N
0,82,3,-10800,1,"APT",\N
0,83,0,-14560,0,"LMT",\N
0,83,1,-10800,1,"AMST",\N
0,83,2,-14400,0,"AMT",\N
0,84,0,-17776,0,"BMT",\N
0,84,1,-14400,1,"COST",\N
0,84,2,-18000,0,"COT",\N
0,85,0,-25200,1,"PDT",\N
0,85,1,-28800,0,"PST",\N
0,85,2,-21600,1,"MWT",\N
0,85,3,-21600,1,"MPT",\N
0,85,4,-25200,0,"MST",\N
0,85,5,-21600,1,"MDT",\N
0,86,0,-15408,0,"CMT",\N
0,86,1,-14400,0,"ART",\N
0,86,2,-10800,1,"ARST",\N
0,86,3,-7200,1,"ARST",\N
0,86,4,-10800,0,"ART",\N
0,87,0,0,0,"zzz",\N
0,87,1,-21600,1,"MWT",\N
0,87,2,-21600,1,"MPT",\N
0,87,3,-25200,0,"MST",\N
0,87,4,-18000,1,"MDDT",\N
0,87,5,-21600,1,"MDT",\N
0,87,6,-18000,1,"CDT",\N
0,87,7,-21600,0,"CST",\N
0,87,8,-18000,0,"EST",\N
0,87,9,-21600,1,"MDT",\N
0,87,10,-25200,0,"MST",\N
0,88,0,-13108,0,"LMT",\N
0,88,1,-10800,1,"AMST",\N
0,88,2,-14400,0,"AMT",\N
0,89,0,-20824,0,"LMT",\N
0,89,1,-21600,0,"CST",\N
0,89,2,-14400,1,"EDT",\N
0,89,3,-18000,0,"EST",\N
0,89,4,-18000,1,"CDT",\N
0,90,0,-16060,0,"CMT",\N
0,90,1,-16200,0,"VET",\N
0,90,2,-14400,0,"VET",\N
0,90,3,-16200,0,"VET",\N
0,91,0,-15408,0,"CMT",\N
0,91,1,-14400,0,"ART",\N
0,91,2,-10800,1,"ARST",\N
0,91,3,-7200,1,"ARST",\N
0,91,4,-10800,0,"ART",\N
0,91,5,-14400,0,"WART",\N
0,91,6,-10800,0,"ART",\N
0,92,0,-12560,0,"LMT",\N
0,92,1,-14400,0,"GFT",\N
0,92,2,-10800,0,"GFT",\N
0,93,0,-18431,0,"KMT",\N
0,93,1,-18000,0,"EST",\N
0,93,2,-14400,1,"EDT",\N
0,94,0,-18000,1,"CDT",\N
0,94,1,-21600,0,"CST",\N
0,94,2,-18000,0,"EST",\N
0,94,3,-18000,1,"CWT",\N
0,94,4,-18000,1,"CPT",\N
0,94,5,-21600,0,"CST",\N
0,95,0,-25460,0,"LMT",\N
0,95,1,-25200,0,"MST",\N
0,95,2,-21600,0,"CST",\N
0,95,3,-18000,1,"CDT",\N
0,95,4,-21600,1,"MDT",\N
0,95,5,-25200,0,"MST",\N
0,96,0,-18000,1,"CDT",\N
0,96,1,-21600,0,"CST",\N
0,96,2,-18000,1,"CWT",\N
0,96,3,-18000,1,"CPT",\N
0,96,4,-18000,0,"EST",\N
0,97,0,-15408,0,"CMT",\N
0,97,1,-14400,0,"ART",\N
0,97,2,-10800,1,"ARST",\N
0,97,3,-7200,1,"ARST",\N
0,97,4,-10800,0,"ART",\N
0,97,5,-14400,0,"WART",\N
0,97,6,-10800,0,"ART",\N
0,98,0,-20173,0,"SJMT",\N
0,98,1,-18000,1,"CDT",\N
0,98,2,-21600,0,"CST",\N
0,99,0,-25200,0,"MST",\N
0,99,1,-28800,0,"PST",\N
0,99,2,-25200,0,"MST",\N
0,100,0,-13460,0,"LMT",\N
0,100,1,-10800,1,"AMST",\N
0,100,2,-14400,0,"AMT",\N
0,101,0,-16547,0,"LMT",\N
0,101,1,-16200,0,"ANT",\N
0,101,2,-14400,0,"AST",\N
0,102,0,-4480,0,"LMT",\N
0,102,1,-10800,0,"WGT",\N
0,102,2,-10800,0,"WGT",\N
0,102,3,-7200,1,"WGST",\N
0,102,4,-7200,1,"WGST",\N
0,102,5,0,0,"GMT",\N
0,103,0,-28800,1,"YDT",\N
0,103,1,-32400,0,"YST",\N
0,103,2,-28800,1,"YWT",\N
0,103,3,-28800,1,"YPT",\N
0,103,4,-25200,1,"YDDT",\N
0,103,5,-28800,0,"PST",\N
0,103,6,-25200,1,"PDT",\N
0,104,0,-25200,1,"PDT",\N
0,104,1,-28800,0,"PST",\N
0,104,2,-25200,1,"PWT",\N
0,104,3,-25200,1,"PPT",\N
0,104,4,-25200,0,"MST",\N
0,105,0,-21600,1,"MDT",\N
0,105,1,-25200,0,"MST",\N
0,105,2,-21600,1,"MWT",\N
0,105,3,-21600,1,"MPT",\N
0,106,0,-19931,0,"LMT",\N
0,106,1,-21600,0,"CST",\N
0,106,2,-18000,0,"EST",\N
0,106,3,-14400,1,"EWT",\N
0,106,4,-14400,1,"EPT",\N
0,106,5,-14400,1,"EDT",\N
0,107,0,-14764,0,"LMT",\N
0,107,1,-14400,0,"AST",\N
0,108,0,-27232,0,"LMT",\N
0,108,1,-21600,1,"MDT",\N
0,108,2,-25200,0,"MST",\N
0,108,3,-21600,1,"MWT",\N
0,108,4,-21600,1,"MPT",\N
0,109,0,-16768,0,"LMT",\N
0,109,1,-14400,1,"ACST",\N
0,109,2,-18000,0,"ACT",\N
0,109,3,-14400,0,"AMT",\N
0,109,4,-18000,0,"ACT",\N
0,110,0,-21408,0,"LMT",\N
0,110,1,-18000,1,"CDT",\N
0,110,2,-21600,0,"CST",\N
0,111,0,-28084,0,"LMT",\N
0,111,1,-25200,0,"MST",\N
0,111,2,-28800,0,"PST",\N
0,111,3,-25200,1,"PDT",\N
0,111,4,-25200,1,"PWT",\N
0,111,5,-25200,1,"PPT",\N
0,112,0,-25200,1,"PDT",\N
0,112,1,-28800,0,"PST",\N
0,112,2,-25200,1,"PWT",\N
0,112,3,-25200,1,"PPT",\N
0,112,4,-25200,0,"MST",\N
0,113,0,-18000,1,"CDT",\N
0,113,1,-21600,0,"CST",\N
0,113,2,-18000,1,"CWT",\N
0,113,3,-18000,1,"CPT",\N
0,113,4,-18000,0,"EST",\N
0,113,5,-14400,1,"EDT",\N
0,114,0,-9240,0,"LMT",\N
0,114,1,-7200,1,"BRST",\N
0,114,2,-10800,0,"BRT",\N
0,115,0,-14388,0,"LMT",\N
0,115,1,-10800,1,"ADT",\N
0,115,2,-14400,0,"AST",\N
0,115,3,-10800,1,"AWT",\N
0,115,4,-10800,1,"APT",\N
0,116,0,-12416,0,"LMT",\N
0,116,1,-10800,0,"WGT",\N
0,116,2,-10800,0,"WGT",\N
0,116,3,-7200,1,"WGST",\N
0,116,4,-7200,1,"WGST",\N
0,117,0,-12652,0,"NST",\N
0,117,1,-9052,1,"NDT",\N
0,117,2,-12600,0,"NST",\N
0,117,3,-9000,1,"NDT",\N
0,117,4,-9000,1,"NPT",\N
0,117,5,-9000,1,"NWT",\N
0,117,6,-10800,1,"ADT",\N
0,117,7,-14400,0,"AST",\N
0,117,8,-7200,1,"ADDT",\N
0,117,9,-10800,1,"ADT",\N
0,118,0,-18431,0,"KMT",\N
0,118,1,-18000,0,"EST",\N
0,118,2,-14400,1,"EDT",\N
0,118,3,-14400,0,"AST",\N
0,119,0,-14764,0,"LMT",\N
0,119,1,-14400,0,"AST",\N
0,120,0,-14764,0,"LMT",\N
0,120,1,-14400,0,"AST",\N
0,121,0,-21724,0,"LMT",\N
0,121,1,-18000,1,"CDT",\N
0,121,2,-21600,0,"CST",\N
0,122,0,-18840,0,"QMT",\N
0,122,1,-18000,0,"ECT",\N
0,123,0,-13960,0,"LMT",\N
0,123,1,-13500,0,"GBGT",\N
0,123,2,-13500,0,"GYT",\N
0,123,3,-10800,0,"GYT",\N
0,123,4,-14400,0,"GYT",\N
0,124,0,-15264,0,"LMT",\N
0,124,1,-10800,1,"ADT",\N
0,124,2,-14400,0,"AST",\N
0,124,3,-10800,1,"AWT",\N
0,124,4,-10800,1,"APT",\N
0,125,0,-19776,0,"HMT",\N
0,125,1,-14400,1,"CDT",\N
0,125,2,-18000,0,"CST",\N
0,125,3,-18000,0,"CST",\N
0,125,4,-14400,1,"CDT",\N
0,126,0,-26632,0,"LMT",\N
0,126,1,-25200,0,"MST",\N
0,126,2,-21600,0,"CST",\N
0,126,3,-28800,0,"PST",\N
0,126,4,-21600,1,"MDT",\N
0,126,5,-25200,0,"MST",\N
0,127,0,-18000,1,"CDT",\N
0,127,1,-21600,0,"CST",\N
0,127,2,-18000,1,"CWT",\N
0,127,3,-18000,1,"CPT",\N
0,127,4,-18000,0,"EST",\N
0,127,5,-14400,1,"EDT",\N
0,128,0,-18000,1,"CDT",\N
0,128,1,-21600,0,"CST",\N
0,128,2,-18000,1,"CWT",\N
0,128,3,-18000,1,"CPT",\N
0,128,4,-18000,0,"EST",\N
0,128,5,-21600,0,"CST",\N
0,129,0,-18000,1,"CDT",\N
0,129,1,-21600,0,"CST",\N
0,129,2,-18000,1,"CWT",\N
0,129,3,-18000,1,"CPT",\N
0,129,4,-18000,0,"EST",\N
0,129,5,-14400,1,"EDT",\N
0,130,0,-18000,1,"CDT",\N
0,130,1,-21600,0,"CST",\N
0,130,2,-18000,1,"CWT",\N
0,130,3,-18000,1,"CPT",\N
0,130,4,-18000,0,"EST",\N
0,130,5,-14400,1,"EDT",\N
0,131,0,-18000,1,"CDT",\N
0,131,1,-21600,0,"CST",\N
0,131,2,-18000,1,"CWT",\N
0,131,3,-18000,1,"CPT",\N
0,131,4,-18000,0,"EST",\N
0,131,5,-14400,1,"EDT",\N
0,131,6,-18000,1,"CDT",\N
0,131,7,-21600,0,"CST",\N
0,132,0,-18000,1,"CDT",\N
0,132,1,-21600,0,"CST",\N
0,132,2,-18000,1,"CWT",\N
0,132,3,-18000,1,"CPT",\N
